Unnamed: 0,Komponente,Label
297.0,Die Zahl antisemitischer Straftaten steigt.,Behauptung
298.0,"Denn in einer Zeit, in der demokratische Grundprinzipien in Frage gestellt werden, ist es umso wichtiger, dass wir uns aktiv für unsere Rechte und Freiheiten einsetzen. 
",Behauptung
299.0,"Wir müssen uns aktiv gegen Intoleranz, Hass und Hetze stellen, um unsere demokratischen Grundwerte zu verteidigen",Behauptung
300.0,Auch die Demonstrationen der antisemitischen Verschwörungsideologen darf es nicht geben. ,Behauptung
301.0,"Die Tatsache, dass sich Rechte versammeln und Strategien ausarbeiten, mag für die meisten keine Neuigkeit sein. Dennoch hat das Ausmaß der Correktiv Recherche vielen noch einmal verdeutlicht, welche Gefahr von dieser Entwicklung ausgeht. ",Behauptung
302.0, Bei ihrem brutalen Angriff auf #Israel verübten die Terroristen der Hamas den größten Massenmord an Jüdinnen und Juden seit der #Schoah.,Behauptung
303.0,"Heute ist es die AFD, deren Abgeordnete sich bisweilen offen faschistisch präsentieren, wie z. B. der bayerische Abgeordnete Daniel Halemba, der seinen Namen unter die Parole ?Sieg Heil? gesetzt hat oder der mutmaßlich künftige Vorsitzende dieser Partei, Björn Höcke, der unter dem Pseudonym ?Landolf Ladig? verfassungsfeindliche Texte für eine NPD-Zeitschrift geschrieben hat.",Behauptung
304.0,"In Einigkeit setzen wir uns für eine Gesellschaft ein, die vielfältig und offen ist. Gemeinsam bekennen wir uns zu diesen Werten und kämpfen für eine Welt, in der jede*r respektiert wird! ??
",Behauptung
305.0,"Das Gedenken muss mit der Bereitschaft, sich diesen unbelehrbaren Menschenhassern in den Weg zu stellen, Hand in Hand gehen.",Behauptung
306.0,"?Nie wieder? ist für uns keine hohle Phrase, sondern eine Erinnerung und Mahnung an die Gräueltaten des Nationalsozialismus",Behauptung
307.0,"Der Fraktionsführer der NoAfD im Landtag von Sachsen-Anhalt, Ulrich Siegmund, hat an diesem Treffen teilgenommen. Damit hat er sich eindeutig für das Amt des Vorsitzenden des Sozialausschusses des Landtages disqualifiziert. Wir fordern seine sofortige Abberufung als Vorsitzender der Landtagsausschusses!
",Behauptung
308.0,"GP JOULE steht seit seiner Gründung für Diversität, für Fairplay, für Pioniergeist, für Nachhaltigkeit, für Sicherheit.",Behauptung
309.0,"Das wird einem vielleicht erst so richtig wieder bewusst, wenn sie in Gefahr ist. Es ist wichtig, dass wir jetzt zusammenstehen, nicht weg sehen, Haltung zeigen. Wehren wir den Anfängen, nie wieder ist jetzt! Alle Demokratinnen und Demokraten werden gebraucht. Wir dürfen nicht blind sein, wo sich Ausgrenzen und Entwürdigen wieder rührt und regt.",Behauptung
310.0,"Wo sind wir in Deutschland eigentlich hingeraten, wenn eine Regierung zu einer Demonstration gegen einen Teil der Bevölkerung aufruft? Wo sind wir hingeraten, wenn beinahe alle großen Medien, deren Aufgabe eigentlich die Kontrolle der Regierung ist, sich an der Kampagne gegen die Opposition?
",Behauptung
311.0,In den letzten Jahren haben sich sowohl der VAA als auch die Gesellschaft in Deutschland weiter verändert.,Behauptung
312.0,"Am 29.01. plant die rassistische Pegida erneut, als Vorreiterin moderner rechtsextremistischer Parteien, ihre menschenverachtende Ideologie auf die Straße zu tragen.",Behauptung
313.0,"Der monströse, menschen- und grundrechtswidrige Plan einer Deportation großer Gruppen unserer Mitbürgerinnen und Mitbürger ist auf dem Mist der sogenannten Neuen Rechten gewachsen.
",Behauptung
314.0,Unsere Stadt darf nicht den Nazis gehören!,Behauptung
315.0,"ausländische Mitmenschen, Menschen mit Migrationsgeschichte und andere der AfD unliebsame Menschen. Diese Partei darf niemals an die Macht kommen!",Behauptung
316.0,"Gegen den Hass und die Hetze der rechtsextremen AfD - für eine demokratische, solidarische und weltoffene Gesellschaft, die auch in schwierigen Zeiten zusammensteht.
",Behauptung
317.0,Geheimtreffen von AfD- und CDU-Politikern der ?Werteunion? sowie Rechtsextremen haben zu einer bundesweiten Protestbewegung gegen Rechtsextremismus und die AfD geführt.,Behauptung
318.0," Spahn, Söder, Merz ? und wie sie alle heißen ? liefern den Rechtsextremen laufend die Vorlagen, ",Behauptung
319.0,Die AfD will unsere demokratische Gesellschaft nach ihren völkischen Vorstellungen umbauen und die Grundrechte von Millionen Deutschen radikal beschneiden.,Behauptung
320.0,"Weder in Witten noch anderswo im Ennepe-Ruhr-Kreis ist Platz für die AfD. Wir stehen ein für ein solidarisches Witten ohne Rassismus, Antisemitismus, Misogynie und andere gefährliche menschenfeindliche Ideologien einstehen. ",Behauptung
321.0,"79 Jahre nach der Befreiung von Auschwitz schmieden Rechtsextreme wieder Deportationspläne.
Lasst uns ein klares Signal gegen Rechtsextremismus, Diskriminierung, Hass und Hetze setzen, denn ?Nie wieder!? ist jetzt!
",Behauptung
322.0,"in der Geschichte der Bundesrepublik noch kein Thema, das dermaßen stark mobilisiert hat. 
",Behauptung
323.0,"Allerhöchste Zeit, dass wir als Gesellschaft gemeinsam für unsere Demokratie und Vielfalt einstehen! Wir alle müssen jetzt aufstehen gegen Rechtsextremismus, wir müssen uns gemeinsam gegen die anhaltenden Ent...
",Behauptung
324.0,"Ich lasse es auch nicht stehen, dass dieses so tolle Land schlechtgemacht wird, von den ewigen Nörglern und Schwarzmalern.",Behauptung
325.0,"Die AfD ist eine Gefahr für unsere demokratische Gesellschaft, sie ist eine Gefahr für uns alle!",Behauptung
326.0,": Wir wollen in einer weltoffenen, schönen und zugewandten Stadt leben.",Behauptung
327.0,"Deshalb stehen wir auf, deshalb werden wir heute laut, damit wir nie wieder da halten, wo wir nie wieder hin wollen.",Behauptung
328.0,"Es kann nur eine Antwort geben: ""Nein zu jeder Form von Rassismus und Antisemitismus.""
",Behauptung
329.0," Wir wollen keine Partei in unseren Parlamenten, die rassistische und rechtsextreme Ideologien und Phantasien unterstützt und plant, Menschen, die nicht in ihre rassistisches Weltbild passen abzuschieben.
",Behauptung
330.0,"Spätestens jetzt, nach den Enthüllungen über das Treffen in Potsdam zum Thema ?Remigration?, das nicht dazu bestimmt war, an die Öffentlichkeit zu gelangen, darf die Zivilgesellschaft nicht mehr schweigen!
",Behauptung
331.0,"Dagegen wollen und müssen wir protestieren. Es ist Zeit aufzustehen. Es ist Zeit für ein persönliches Bekenntnis für Demokratie und Toleranz, gegen Rechtsextremismus, Rassismus und Antisemitismus. Die AfD will die Abschaffung unserer freiheitlichen Grundordnung, unserer freien Art zu leben. Sie will einen autoritären Überwachungsstaat nach russischem Muster. Das werden wir niemals zulassen!",Behauptung
332.0,"	?Demokratie leben in Deggendorf? ruft alle Demokratinnen und Demokraten dazu auf, ein starkes Zeichen für Vielfalt, Toleranz und Demokratie zu setzen!",Behauptung
333.0,"Demokratie und Toleranz entscheiden!
",Behauptung
334.0,"Wir wollen mit Frankenthaler Bürgern, Vertretern von Kirchen, Parteien, Gewerkschaften und  des Stadtvorstands, die ihr Kommen zugesagt haben, auch in Frankenthal ein Zeichen setzen für Toleranz, ein friedliches Zusammenleben in unserem Land und unserer Stadt""",Behauptung
335.0,"Die BTU setzt sich für ein demokratisches, tolerantes und weltoffenes Brandenburg, für eine vielfältige und solidarische Gesellschaft ein, in der Hass und Hetze keinen Platz haben. Sie unterstützt die Initiative ""Brandenburg zeigt Haltung!""
",Behauptung
336.0," Jeder Mensch hat von Gott und vor Gott die gleiche Würde. Dafür stehen wir ein.""
",Behauptung
337.0,	Es ist alles schon mal dagewesen.,Behauptung
338.0,"Wer jetzt nicht aufsteht, der hat nichts verstanden. Es ist fünf Minuten vor zwölf.
",Behauptung
339.0,"Wir als Veranstaltende des U&D Zollernalb bekennen uns ausdrücklich zu einer vielfältigen Gesellschaft und solidarisieren uns deshalb mit diesen Kundgebungen.
",Behauptung
340.0," Dabei ist es in kleinen Städten ? gerade in Ostdeutschland ? häufig viel schwerer und gefährlicher, Demos gegen verfassungsfeindliche Bestrebungen auf die Beine zu stellen.",Behauptung
341.0,"Die rechtsextreme Partei positioniert sich immer wieder gegen Arbeitnehmer*innenrechte, soziale Sicherheit oder eine gerechte Steuerpolitik und sie hetzt gegen Geflüchtete, Erwerbslose und alle, die nicht in ihr völkisch-nationalistisches Weltbild passen.",Behauptung
342.0,Wir müssen in dieser Region ein klares Zeichen gegen rechts setzen. ,Behauptung
343.0,"Der trägerverBUNT, das Netzwerk für Demokratie und Vielfalt im Landkreis Bautzen, lädt gemeinsam mit einem Bündnis aus Gewerkschaften, Sozialverbänden, Kirchen und Initiativen zur 2. großen Demonstration gegen Rechtsextremismus ein",Behauptung
344.0,"Es ist gut zu sehen, dass jedes Jahr mehr Menschen am Gedenken für die am 3. März 1943 nach Auschwitz deportierten Solinger Sinti und Jenischen teilnehmen.",Behauptung
345.0,"Die Geschichte der Menschheit ist gefüllt von unfassbaren Grausamkeiten, die Menschen anderen Menschen angetan haben.",Behauptung
346.0,"ZUHÖREN! Diese Worte lassen weder Zweifel noch Interpretationspielraum zu. 
",Behauptung
347.0,"Wir sind entsetzt, dass es in unserem Kulturland Deutschland Menschen gibt, die darüber spekulieren, Menschen anderer Kulturen und Herkommen auszuweisen. Dieses Gedankengut hat unter uns keinen Platz, und wir verabscheuen es.",Behauptung
348.0,"Nun, man kann von solchen Umfragen halten was man will. Aber die AfD liest sie auch und sehr oft verwendeten sie sie auch.",Behauptung
349.0,Wir im Renchtal stehen für Gastfreundschaft und Offenheit.,Behauptung
350.0,An alle Demokraten! Es ist höchste Zeit zu handeln! Über Parteigrenzen hinweg.,Behauptung
351.0,"Im Streit um die Berichterstattung von «Correctiv» über ein Treffen rechter Kreise in Potsdam hat das Landgericht Hamburg auf Antrag des Juristen und CDU-Mitglieds Ulrich Vosgerau eine einstweilige Verfügung erlassen.
",Behauptung
352.0,"nicht vereinbar.
",Behauptung
353.0," In den Protokollen der Weisen von Zion, in den Gesetzen zum Schutze des deutschen Blutes und der",Behauptung
354.0,"Seit einem Monat gehen Menschen bundesweit gegen die AfD auf die Straße, gegen Ausgrenzung und Menschenfeindlichkeit, auch in Mecklenburg-Vorpommern.
",Behauptung
355.0,"Um eine demokratische Gesellschaft zu bewahren, muss eine antifaschistische Haltung Konsens sein.
",Behauptung
356.0,"Rassismus ist keine Meinung, sondern ein Verbrechen!",Behauptung
357.0,??Die Veröffentlichung der CORRECTIV Recherchen zu einem ,Behauptung
358.0,"	In der ganzen Bundesrepublik gingen und gehen Menschen aus der Zivilbevölkerung gemeinsam auf die Straße, um ein Zeichen gegen Deportationspläne, gegen Faschismus und Rassismus, gegen Ausgrenzung sowie gegen die Untergrabung unserer Demokratie zu setzen.",Behauptung
359.0,"Die Normalisierung des Faschismus ist mittlerweile weit in bürgerliche Kreise vorgedrungen. 
",Behauptung
360.0,"So etwas dürfe aber nicht mehr passieren, fordern die Akteure und Politiker, daher: #niewiederistjetzt. 
",Behauptung
361.0,"Es ist höchste Zeit, dass die Zivilgesellschaft für Demokratie einsteht.",Behauptung
362.0,"Wir lassen nicht zu, dass die AfD unwidersprochen ihren Rassismus verbreitet!
",Behauptung
363.0,"Es ist an der Zeit, gemeinsam für eine offene, inklusive, demokratische Gesellschaft einzustehen",Behauptung
364.0,"Die Freiheit, der Zusammenhalt und die Demokratie in Deutschland stehen auf dem Spiel.",Behauptung
365.0,"Aufstehen gegen Rechts, gegen Faschismus!
Aufstehen für unsere Demokratie, für eine vielfältige, offene und demokratische Gesellschaft.
",Behauptung
366.0,"Es ist an der Zeit, entschieden gegen die Verbreitung von Hass und rassistischen Ansichten einzutreten.",Behauptung
367.0,"machen: nicht mit uns.""
",Behauptung
368.0,"Lüdinghausen und Seppenrade haben heute ein starkes Signal für Menschlichkeit, Respekt und Zusammenhalt gesetzt. Wir danken allen Unterstützenden für diesen wunderbaren Moment demokratischen Zusammenhalts.
",Behauptung
369.0,"Was RTL Sport auf Youtube mit der Überschrift - Peter Fischer mit deutlichen Worten zur aktuellen politischen Lage in Deutschland. #fischer #sge - tarnt, ist nichts anderes als die öffentliche Aufforderung zu Straftaten!
",Behauptung
370.0,"enn die #AfD sich durchsetzt, gibt es keine Lieferdienste mehr. Liefern Weidel und Höcke dann deine Pizza aus? Wir zeigen den Rechten die rote Karte. ",Behauptung
371.0,"Die Mehrheit der Menschen stünde hinter der Verfassung, sagte Konstantin von Notz, Vize-Fraktionsvorsitzender der Grünen im Bundestag, im Gespräch mit NDR Info",Behauptung
372.0,"ie Correctiv-Recherche wirft unter anderem die Frage auf, inwieweit Müller seinen Job im Bundestag womöglich nutzt, um an entsprechende Informationen zu gelangen.
",Behauptung
373.0, Für diese Werte stehen wir als gesetzliche Unfallversicherung ein. ,Behauptung
374.0,"Die christliche Grundhaltung ist unvereinbar mit Rassismus und Fremdenfeindlichkeit."" ",Behauptung
375.0,"Das Demokratische Netzwerk Hunsrück Hochwald e.V. mit ihrer 1. Vorsitzenden @monjaroepke ? hatte zur Mahnwache am Schleiferplatz am heutigen Sonntag nach Idar aufgerufen und der Platz war voll ? von Menschen ?????, die gegen Rechts ein starkes Zeichen setzten ",Behauptung
376.0,"Enthüllungen des Rechercheteams rund um @correctiv_org belegen Erschütterndes: Rechtsextreme aus AfD und Identitärer Bewegung, aber auch aus anderen Organisationen trafen sich und planten die millionenfache Vertreibung und Deportation von Menschen aus Deutschland.
",Behauptung
377.0,"Dieses musikalische Symbol gegen Ausgrenzung und Hass ist wichtiger und aktueller denn je.
",Behauptung
378.0,"Der Fraktionsführer der NoAfD im Landtag von Sachsen-Anhalt, Ulrich Siegmund, hat an diesem Treffen teilgenommen. Damit hat er ",Behauptung
379.0,"In den Jahren 2015/16 zog die AfD - erstarkt durch den Rechtsruck, der durch Bewegungen wie Pegida mitbefördert wurde - auch in den westlichen Bundesländern mit teilweise zweistelligen Ergebnissen in die Landesparlamente ein. Damals schon wurden die menschenfeindlichen Tendenzen dieser ursprünglich als eurokritisch gegründeten Partei deutlich - heute gelten drei Landesverbände als gesichert rechtsextrem, fast alle anderen als Verdachtsfälle. ",Behauptung
380.0,Antisemitische Übergriffe geschehen aktuell verstärkt.,Behauptung
381.0,"Gemeinsam gegen Rechts! Demokratie verteidigen!
",Behauptung
382.0,"DiePläne zur Deportation von Millionen Menschen, solcher mit Migrationshintergrund als auch politischer Gegner, zeigt erneut mehr als deutlich, dass die AfD nicht auf dem Boden des Grundgesetzes steht.",Behauptung
383.0,"So etwas macht Hoffnung, wir sind alles andere als alleine.",Behauptung
384.0,"Unser Ziel ist es, Rassismus, Rechtsradikalismus, Faschismus und dem allgemeinen Rechtsruck in unserer Stadt und im Umkreis entgegenzutreten.
",Behauptung
385.0,"Wenn wir jetzt auf die jüngsten Rechercheergebnisse von Correctiv blicken, findet sich ein Widerhall dieser",Behauptung
386.0,"In den vergangenen Wochen sind gefährliche Neubildungen extrem rechter Netzwerke sichtbar geworden, die viele Menschen in unserem Land sehr beunruhigen und die Demokratie in ihren Grundsäulen bedrohen",Behauptung
387.0,"Offenbar weil einige Aussagen nicht auf der Veranstaltung gefallen sind, sondern eine einordnende Bewertung von Correctiv sind.
",Behauptung
388.0,"Aufstehen und öffentlich Gesicht zu zeigen gegen rechte Ideologie, rassistische Hetze und Ausgrenzung darf keine Einzelaktion sein und bleiben.",Behauptung
389.0,"?Be careful what you wish for ??
(Seid vorsichtig, was ihr euch wünscht),
diese alte Weisheit trifft auf AfD-Wähler*innen und Sympathisant*innen stärker zu als auf andere Wähler*innen",Behauptung
390.0,"als Bewweis dafür, was sie doch für eine tolle Partei sei. 
",Behauptung
391.0,Aktuell haben wir die größte Bedrohung unserer Demokratie nach dem Zweiten Weltkrieg,Behauptung
392.0,Museen sind niemals neutrale Räume,Behauptung
393.0,"Rassismus, Antisemitismus, Queerfeindlichkeit und Antifeminismus gefährden all das, wofür wir uns einsetzen. ",Behauptung
394.0,"Es gab in der Geschichte der Bundesrepublik noch kein Thema, das dermaßen stark mobilisiert hat. 
",Behauptung
395.0,"Wir beziehen als Deutsche Aidshilfe ganz klar Position gegen Rassismus, Rechtsextremismus und alle Ideologien der Ungleichwertigkeit.",Behauptung
396.0,"Wir stemmen uns entschieden gegen jede Form der Ausländerfeindlichkeit: Bereits vor über zwanzig Jahren setzten wir mit unserer damaligen Kampagne ?We like Ausländer? ein Zeichen. Die Formulierung mag provokant gewesen sein und heutiger Tonalität nicht mehr entsprechen, doch die Botschaft ist eindeutig und allzeit gültig:
",Behauptung
397.0,"Denn es ist JETZT wichtiger denn je, sich gegen rechte Meinungen stark zu machen und sich für eine lebendige, offene und vielfältige Gesellschaft einzusetzen. Es gilt unsere Demokratie zu verteidigen!",Behauptung
398.0,Antisemitische Übergriffe geschehen aktuell verstärkt.,Behauptung
399.0,"Gerade die Vielfalt bereichert unsere Gesellschaft.
Unsere freiheitlich-demokratische Grundordnung respektiert uneingeschränkt die Würde jedes Menschen",Behauptung
400.0,"""Wir wollen mit Frankenthaler Bürgern, Vertretern von Kirchen, Parteien, Gewerkschaften und  des Stadtvorstands, die ihr Kommen zugesagt haben, auch in Frankenthal ein Zeichen setzen für Toleranz, ein friedliches Zusammenleben in unserem Land und unserer Stadt"", ",Behauptung
401.0,"Am 16. 02. ein ganz starkes großes Zeichen gegen Rechts, gegen die faschistoide Politik, gegen die unmenschliche Politik der #noAfD und einiger Konsorten drumherum ein lautes Zeichen setzen und deutlich ",Behauptung
402.0,"Aber gegen Rassismus, Ausgrenzung, Verfolgung und Hetze zu stehen, hat nichts mit Politik zu tun. Es hat etwas mit Menschlichkeit, Toleranz, Gemeinschaft und
",Behauptung
403.0,"DiePläne zur Deportation von Millionen Menschen, solcher mit Migrationshintergrund als auch politischer Gegner, zeigt erneut mehr als deutlich, dass die AfD nicht auf dem Boden des Grundgesetzes steht. Die Wortführer und Funktionäre dieser Partei hetzen, lügen und spalten - sieschüren Ängste. Sie diskreditieren die Demokratie und streben ein autoritäres System an, in dem kein Platz mehr ist für Solidarität, Menschlichkeit und Mitbestimmung.
",Behauptung
404.0,Das dunkelste Kapitel der Geschichte dieses Landes darf nie vergessen werden.,Behauptung
405.0,"Wir wissen um die Kontinuität der Verfolgung und Rechtlosigkeit  in der Bundesrepublik, wir sehen die aktuelle Bedrohung queerer Menschen.
",Behauptung
406.0,	Die AfD ist eine Bedrohung für Deutschland.,Behauptung
407.0,"	Integration, Zusammenhalt, Vielfalt und Demokratie - für diese Werte gingen am Wochenende tausende Menschen auf die Straße,",Behauptung
408.0,"Jüdinnen und Juden werden attackiert und angegriffen, jüdische Einrichtungen müssen polizeilich geschützt werden. Der Übergriff auf den Friedhof in Leer ist ein Beispiel dafür.",Behauptung
409.0,"Angesichts der sich verschärfenden Wirtschaftskrise nutzen Regierungen und Parteien Rassismus, um die Gesellschaft zu spalten und um den Widerstand gegen ihre Politik zu schwächen. Institutioneller Rassismus ist bittere Realität, Geflüchtete und Migrant*innen werden zu Sündenböcken für gesellschaftliche Probleme gemacht. ",Behauptung
410.0,"Die Proteste im ganzen Land zeigen Wirkung. Die rechte Szene schimpft auf die Demonstrationen. Es stört sie, denn sie erkennen: WIR SIND MEHR !
",Behauptung
411.0,"Heute gedenken wir Oury Jalloh, der vor 19 Jahren, am 07.01.2005, in Polizeigewahrsam in Dessau ermordet wurde.",Behauptung
412.0,sich eindeutig für das Amt des Vorsitzenden des Sozialausschusses des Landtages disqualifiziert.,Behauptung
413.0," Jeder hat das Recht seine Meinung zu äußern, aber die Rechte Spinner haben nicht das Recht von jedem gehört zu werden!",Behauptung
414.0,"Wahrscheinlich war es die größte Demo, die Münster bisher erlebt hatte",Behauptung
415.0,"rau Eva, ,,die Unterstellungen des linken Aktivisten Netzwerkes Correctiv und die ungeprüfte Weiterverbreitung und Instrumentalisierung von Correctiv Aussagen, sowie die Verbreitung von unwahren Behauptungen, stellen einen der größten und ungeheuerlichsten Medien- und Politikskandale der Bundesrepublik Deutschland dar",Behauptung
416.0,"Er bietet Anlass ein Zeichen zu setzen, dass die Bedrohung unserer demokratischen Rechte nach wie vor existiert, dass queere Menschen nicht gleichwertig anerkannt und gleichberechtigt sind.
",Behauptung
417.0,Vergangenen Freitag haben wir mit 1.500 weiteren Menschen ein #zeichengegenrechts gesetzt. ,Behauptung
418.0,"Das Begegnungszentrum der jüdische Synagogengemeinde Köln in Chorweiler gehört zu den Gründungsmitgliedern des ?Runden Tisch Frieden"" im Stadtbezirk und ist Mitinitiator der Chorweiler Friedensglocke sowie der Chorweiler Friedenserklärung in der es heißt:
",Behauptung
419.0,"	Es ist Zeit, dass wir alle, auch diejenigen, die gerade noch ruhig sind, laut die Stimme erheben und sagen, wir lassen nicht zu, dass in unserem Land wieder aussortiert wird. Nein, wir lassen das nicht zu.
",Behauptung
420.0,"	Die Zeit ist längst reif für ein deutliches und lautes NEIN! Wir alle sind jetzt und in Zukunft gefordert, uns gegen rechtes Gedankengut und Hetze, Antisemitismus und Fremdenfeindlichkeit zu wehren.",Behauptung
421.0,"AfD deckt auf: 686.000 illegale Ausländer leben auf unsere Kosten!
",Behauptung
422.0,"Museen sind niemals neutrale Räume. Politische Bildung und Demokratieförderung gehören genauso zu den Aufgaben wie die kritische Auseinandersetzung mit den Exponaten und ihrer Geschichte. 
",Behauptung
423.0,dieser Tag ein wichtiger Tag in der deutschen Geschichte.,Behauptung
424.0,Der 9. November ist in Deutschland ein historisch geprägter Tag,Behauptung
425.0,"	Wir glauben an Vielfalt und Demokratie. Und wem das nicht passt, der kann gerne gehen! ?",Behauptung
426.0,"Viele Menschen sind entsetzt über die geheimen Deportationspläne, die von rechtsextremen Netzwerken gesponnen werden und auch in Österreich Unterstützung finden. ",Behauptung
427.0,"Die Forderung der Politik nach dem Engagement der Bürgerinnen und Bürger für die Demokratie geht ins Leere, wenn seitens der demokratischen und kommunalen Institutionen nicht der Versuch unternommen wird, rechtsextremen Organisationen wie der AfD mit allen zu Geboten stehenden juristischen Mitteln entgegenzutreten.
",Behauptung
428.0,"Für uns im Kreis Saarlouis werde ich alles daran setzen, dass wir es schaffen, den aktuellen Herausforderungen und Anstrengungen mit Mut und Tatkraft zu begegnen.",Behauptung
429.0,"Rechtsstaatlichkeit und Demokratie stehen für Gleichheit und Freiheit, für Volkssouveränität, Pluralismus, Toleranz und sprechen sich ausdrücklich gegen Antisemitismus aus.",Behauptung
430.0, Zu Zehntausenden haben wir schon zwei Mal gezeigt:,Behauptung
431.0," Die Ergebnisse der jüngsten Recherchen von ?Correctiv? zeigen deutlich, dass diese Ideologien der AFD eine ernsthafte Bedrohung für den demokratischen Kern unserer Gesellschaft darstellen.???",Behauptung
432.0,"Es ist deshalb an der Zeit, dass wir alle als Gemeinschaft zusammenhalten und unsere Stimmen erheben, um der Ungerechtigkeit entgegenzuwirken, Vielfalt zu schätzen und zu feiern. Es reicht nicht aus, nur nicht rassistisch zu sein. Wir müssen aktiv antirassistisch sein ? Der Kampf gegen Rassismus erfordert Mut, Ausdauer und Solidarität. Es ist ein Kampf, den wir gemeinsam führen müssen, als Gemeinschaft, als Gesellschaft und als Menschheit. Wir müssen uns dafür einsetzen, dass jeder Mensch respektiert und geschätzt wird, unabhängig von seinem kulturellen Hintergrund oder seiner Identität. In diesem Kampf dürfen wir nicht nachlassen.? Cuxhaven ist bunt! #wirsindmehr
",Behauptung
433.0,"Die Mehrheit der Menschen stünde hinter der Verfassung,",Behauptung
434.0,"lautes und friedliches Zeichen für ein solidarisches Miteinander in einer vielfältigen Gesellschaft gesetzt haben.

#NieWiederIstJetzt #md1702
",Nicht-argumentativer Text
435.0,"Hand-in-Hand gegen die AfD ? Kein Bock auf Nazis in Jüterbog!

Am 16.03. wird die rechtsextreme AfD Brandenburg ihren Marathon der Parteitage, der über drei Wochenenden ",Nicht-argumentativer Text
436.0,"»What Would Charlie Chaplin Do?« 8. Februar 2024 / Blätterchefin / Keine Kommentare Autor Norbert Aping über den Rechtsruck in der Gesellschaft, was wir aus Filmklassikern darüber lernen können und was Charlie Chaplin jetzt getan hätte. Der bislang beste Film gegen das Wesen faschistischer Di...
",Nicht-argumentativer Text
437.0,"??????? Gemeinsam für Demokratie, Vielfalt, Menschenrechte und Weltoffenheit. Mehr als 100 Organisationen, Bündnisse, Einrichtungen und Initiativen rufen mittlerweile zur Kundgebung und Demonstration am Samstag dem 17.02.2024 in Magdeburg auf.
#vielfalt #md1702 #demokratie #solidarität #vielfalt
	
	
	
	
	
	
	
	
	
	? DEMOKRATIE VERTEIDIGEN! ?

Teilen erwünscht!

Kundgebung gegen Rechtsextremismus! 
? 18.02.2024 
? 15:30 Uhr 
?35435 Wettenberg, Krofdorf-Gleiberg, Parkplatz Turnhallenstraße 

Bringt eure Freund:innen, Verwandten, Bekannten, Kolleg:innen, Vereinskamerad:innen etc. mit. 

WETTENBERG BLEIBT BUNT! 
JA zur Demokratie! NEIN zum Rechtsextremismus!
????
",Nicht-argumentativer Text
438.0,"#Antisemitismus #Stolpersteine #NieWieder #Niewiederistjetzt #gegendasvergessen #Holocaust #Auschwitz   #WeRemember #NeverAgainIsNow #niewiederfaschismus #NoNazis #NoAfD #WirsinddieBrandmauer
	
	
	Großeinsatz in Baden-Württemberg: Schülerin bei Gewalttat in Schule getötet, mutmaßlicher Täter flüchtig ? Polizei geht von Beziehungstat aus.
	
	Auch die AWO Sachsen war mit vielen Kolleginnen und Kollegen vom Team #echtAWO am Sonntag auf der Straße, wie hier in Pirna.

VIELEN DANK!

#ZusammengegenRechts #wirsindmehr
	Konstantin Wecker in einer tollen Live-Version ""Sage Nein!""",Nicht-argumentativer Text
439.0,"#AufstehenGegenRechts #fckafd #AfDsindFaschisten #wirsindmehr 
#DeutschlandStehtAuf #LAUTgegenRechts #NieWieder #Niewiederistjetzt #noNazis #noAfD  #AfDVerbotJETZT!  #WirSindDieBrandmauer #niewiederfaschismus #ms1602",Nicht-argumentativer Text
440.0,"Nicht nur auf Kundgebungen, bei denen zuletzt in Potsdam, Cottbus, Luckenwalde, Eberswalde, Spremberg und vielen anderen Orten tausende Menschen auf die Straße gingen. Auch die 2022 gegründete Initiative Brandenburg zeigt Haltung meldet sich zu Wort und fordert zu Widerstand gegen Rechtsextremismus und unverhohlenem Rassismus auf. Eine gleichlautende Petition hat seit ihrem Start am Dienstag über 3000 Unterstützende gefunden. Zu den Erstunterzeichnern gehörten u.a. Verbände, Gewerkschaften, Unternehmerinnen und Unternehmer, Kirchen, Wissenschafts- und Kultureinrichtungen und viele Vereine aus allen Landesteilen. 

Ministerpräsident Dietmar Woidke hat den Initiatoren um den Verein Neues Potsdamer Toleranzedikt gedankt und ruft zu einer breiten Beteiligung der Zivilgesellschaft auf: ""Machen Sie mit, stehen Sie auf gegen Rechtsextremismus und Intoleranz. Treten Sie ein für Demokratie, Weltoffenheit und Freiheit. Nur das sichert eine weiterhin gute Entwicklung unseres Landes.""

Noch ein Hinweis: Auch an diesem Wochenende finden in vielen Brandenburger Städten und Gemeinden wieder Kundgebungen für Demokratie und Vielfalt statt. Eine Termin-Übersicht haben unsere Kollegen vom Team Tolerantes Brandenburg im Angebot.
",Nicht-argumentativer Text
