Unnamed: 0,Komponente,Label
978.0,"? Am 27.01. um 11 Uhr im Kurpark findet eine Demonstration für Demokratie und Vielfalt statt. Eine starke parteiübergreifende Initiative: CDU, FWG, GRÜNE, Grüne Jugend, SPD, Jusos, DIE PARTEI und Linke sowie Organisationen und Vereine wie der BUND Kreisverband Ahrweiler, das Bündnis Remagen für Demokratie und Frieden, und BREISIG.live rufen auf, ein starkes Signal für unsere demokratischen Werte und die Vielfalt in unserer Gesellschaft zu senden. ?

Lasst uns in großer Zahl zusammenkommen, um zu zeigen, dass die Stimmen der Demokratie und Vielfalt lauter sind als je zuvor. ?

Eure Teilnahme zählt ? für eine lebendige Demokratie und eine vielfältige Gesellschaft. #Niewiederistjetzt ???

? Wo? Kurpark Bad Breisig
? Wann? 27. Januar, 11 Uhr

Wir freuen uns auf Redner*innen wie Bürgermeister Marcel Caspers, Misbah Khan MdB und Martin Diedenhofen MdB und weiteren.

Teilt diesen Aufruf, bringt Freunde mit und lasst uns ein starkes Zeichen setzen! ???

SPD Breisiger Land
Bündnis 90/ Die Grünen Ortsverband Bad Breisig
",/Nicht-argumentativer Text
979.0,"Februar 1934 liegen nun 90 Jahre zurück, ihr Nachwirken [...]
	
	
	
	
	
	
	
	
	
	
	Beim ?Lichtermeer für Demokratie? werden tausende Menschen auf der Theresienwiese in München erwartet. Es soll der Startschuss für weitere Aktionen sein.
	
	
	
	Erfurt auf dem Domplatz, das macht mich als Thüringer stolz und optimistisch",/Nicht-argumentativer Text
980.0,"Heute bei der Demo gegen Rechts und unserer Demokratie!!!!
",/Nicht-argumentativer Text
981.0,"	In Villingen und Donaueschingen finden am Samstag, 27. Januar, zwei Protestzüge gegen Rechtsextremismus statt. Warum sich die Polizei auf keine Gegenproteste einstellt.
	
	
	
	
	
	
	#Münster. Der tägliche Stolperstein gegen das Vergessen: Sonja Kutner
Mehr zum Schicksal des Nazi-Opfers hier:
https://muenstertube.wordpress.com/2023/07/22/gedenken-an-die-opfer-des-nationalsozialismus-stolpersteine-gegen-das-vergessen-in-munster-sonja-kutner/

#Stolpersteine #NieWieder #Niewiederistjetzt #gegendasvergessen #Holocaust #Auschwitz #noNazis #noAfD
	?Gemeinsam gegen Antisemitismus? - 
Auf dem Tibarg wollen wir am kommenden Samstag (18.11., 10-12 Uhr, Tibarg-Mitte) ein parteiübergreifendes Zeichen gegen Antisemitismus setzen, informieren und mit vielen Bürgerinnen und Bürgern ins Gespräch kommen. 
Wir freuen uns sehr, dass sich auch die Ökumene Niendorf/ Schnelsen und der Verein ?Wir für Niendorf? dabei beteiligen werden und sind dankbar für jede weitere Unterstützung.

#niewiederistjetzt #gemeinsamgegenantisemitismus",/Nicht-argumentativer Text
982.0,"(Was verrückte, schlimme und traurige Zeiten. Um so schöner, dass wir hier wissen: #wirsindmehr, #niewiederistjetzt und #KeinVergessen)
	Butzbach steht auf gegen Rechtsextremismus: 27.01.2024, um 11.30 Uhr Start am Bahnhofsvorplatz (Butzbach Kernstadt), ab 5 vor 12 Kundgebung auf dem Marktplatz. #butzbachstehtauf #wirsindmehr #niewiederistjetzt #butzbach #vielfaltverbindet


	
	
	Seid dabei, am Sonntag, 4.2., um 18 Uhr auf dem Hauptplatz, und lasst uns mit einer Lichterkette zeigen, wie lebendig und herzlich unsere Stadt ist. ??? Denn wir sind mehr, wir sind laut, wir sind hier! ? #PfaffenhofenIstBunt #WirSindMehr #BuntesPaf #LichterkettePaf #DemokratieLebt #VielfaltZeigen #GemeinsamStark",/Nicht-argumentativer Text
983.0,"Lasst uns gemeinsam mitten in Berlin Gesicht zeigen FÜR ein friedliches und respektvolles Miteinander, GEGEN Antisemitismus, Judenhass, Rassismus und Fremdenfeindlichkeit.

?? 10. Dezember 2023, 13 Uhr, am Großen Stern in Berlin
",/Nicht-argumentativer Text
984.0,"Bundesrepublik, die unsere kleine Solidaritätsschleife für Demokratie und gesellschaftlichen Zusammenhalt tragen. Und täglich werden wir mehr! Ihr bekommt die Schleife für Euren Verein, Eure Initiative, Euren Kollegenkreis, Euer Bündnis und Eure Familie zum Selbstkostenpreis von 25 Cent auf www.wir-sind-mehr.com.:=:https://wir-sind-mehr.com/",/Nicht-argumentativer Text
985.0,Foto: v. privat Jockgrim - In der Nacht auf Sonntag wurde ein Misthaufen vor dem Rathaus der Ortsgemeinde Jockgrim abgeladen. In dem Misthaufen steckten zwei Schilder mit den Aufschriften ?Keine Asylcontainer im Wohngebiet von Jockgrim? und ?Grüße aus der,/Nicht-argumentativer Text
986.0,"- 14:00 - 16:00 Uhr, ""Demo für Demokratie und Menschenrechte"", #Münsingen, Matthias-Erzberger-Platz.
- 14:00 - 16:00 Uhr, ""Gemeinsam für Menschenrechte und gegen eine Politik der Abschottung"", #Tübingen, Marktplatz.
- 15:00 - 18:00 Uhr, ""Für Demokratie und Vielfalt - Nie wieder ist jetzt"", #Aalen, Bahnhofsvorplatz.
- 15:00 - 17:00 Uhr, ""Nie wieder ist jetzt"", #Sindelfingen, Marktplatz.
- 15:00 - 17:00 Uhr, ""Nie wieder ist jetzt - Für Demokratien und gegen Ausgrenzung"", #Ladenburg, Ort der Menschenrechte.
- 16:00 - 18:00 Uhr, ""Wir sind mehr - Demonstration gegen Rechtsextremismus"", #BadWimpfen, Marktplatz.
- 16:30 - 18:00 Uhr, ""Aktionstag gegen die rechte Welle"", #Stuttgart, #Cannstatt vor dem Carré.
- 18:30 Uhr - 22:00 Uhr, ""Weidel besuch stoppen"", #Karlsruhe, #Bretten, Stadtpark.

? Sonntag, den 04. Februar: 

- 15:00 - 18:00 Uhr, ""Emmendingen steht auf"", #Emmendingen, Marktplatz.

? Montag, den 05. Februar:

- 18:00 - 20:00 Uhr, ""Kundgebung für Demokratie und Vielfalt"", #Nehren, Rathausplatz.
",/Nicht-argumentativer Text
987.0,"Albrecht Weinberg, 98, hat Bergen-Belsen und Auschwitz überlebt. In seinem Buch ""Damit die Erinnerung nicht verblasst wie die Nummer auf meinem Arm"", das am 14. Februar erscheint, erzählt er von seinem Glauben an das Gute.
	Was für ein Signal aus Kleve: Um die 10.000 Menschen demonstrierten friedlich für unsere Demokratie und Vielfalt und gegen rechte Hetze??

In starken Reden betonten Kleves demokratische Parteien den Zusammenhalt gegen Rechts.
",/Nicht-argumentativer Text
988.0,"#Münster. Redebeitrag von Carsten Peters (Pressesprecher Bündnis Keinen Meter den Nazis Münster)  auf der Demo gegen Rechtsextremismus und Deportationspläne der #noAfD

In Münster folgten am 19. Januar 2024 rund 20.000 Menschen dem Aufruf des Bündnisses  Keinen Meter den Nazis  zu einer Protestkundgebung gegen Rechtsextremismus und gegen die Deportationspläne der erstarkenden ultrarechten AfD. Wegen drohender Überfüllung sperrte die Polizei den Domplatz schließlich ab. Wahrscheinlich war es die größte Demo, die Münster bisher erlebt hatte. Es gab mehrere spannende Redebeiträge von ",/Nicht-argumentativer Text
989.0,"Hier nochmal mein Klassiker aus dem Jahr 2017. Für alle, die ihn noch nicht kennen. Und für alle anderen als Erinnerung. Bitte bis zum Schluss hören! ? Bleibt tapfer und mutig! ?? #niewieder #noafd #wirsindmehr #gegenrassismus #fürdemokratie
",/Nicht-argumentativer Text
990.0,"Großer Aktionstag für unsere Demokratie und Solidarität statt Spaltung

? 3. Februar
? ab 13 Uhr
? Dresden, Theaterplatz",/Nicht-argumentativer Text
991.0,"	Eine Stunde für die Demokratie!

Am 04.02. zeigen wir ab 11:00 Uhr gemeinsam mit den demokratischen Parteien in Emmerich klare Kante für die Demokratie und gegen rechte Strömungen! Genug ist Genug!


#niewiederistjetzt
#NoFacism
#EmmerichDemokratischVielseitig",/Nicht-argumentativer Text
992.0,"starkes Zeichen für Toleranz, Menschenrechte und die Demokratie setzen. 

Der DGB Kreisverband Rhein- Hunsrück und die  IG Metall Bad Kreuznach unterstützen den Aufruf.

Macht mit. Gemeinsam stehen wir zusammen für unsere Demokratie, die wir uns nicht nehmen lassen. 

#Demokratie #demokratie #toleranz #Toleranz #Menschenrechte #menschenrechte #simmern #simmern #hunsrück #hunsrück #niewiederistjetzt #niewiederistjetzt #rheinhessen #rheinhessen #badkreuznach #badkreuznach #dgb #DGB #igmetall #igmetall
",/Nicht-argumentativer Text
993.0,"?Wow.?
?Wau?? Der chillende Hund hebt neugierig seinen Kopf.

?Nein. Nicht Wau. Wow.?
?Was ist Wow??
?Die Email, die ich gerade bekommen hab.?",/Nicht-argumentativer Text
994.0,"Mehr Infos dazu hier:
https://muenstertube.wordpress.com/2024/01/05/bundnis-ruft-zu-protesten-gegen-afd-neujahrsempfang-am-16-2-auf-nie-war-protest-gegen-rechts-so-wichtig-wie-heute-2/

#DeutschlandStehtAuf #LAUTgegenRechts #NieWieder #Niewiederistjetzt #noNazis #noAfD  #AfDVerbotJETZT! #LAUTgegenRechts
	A geovisualization depicting the atrocities perpetrated by Hamas",/Nicht-argumentativer Text
995.0,"Mit Ines Schwarzarius und Hadi Mourad haben wir in Niendorf wieder die Stolpersteine gereinigt, die an Paul Dieroff und Paul Schumacher erinnern.

Paul Dieroff wurde 1928 geboren, seine Mutter war Jüdin. 1938 zog die Familie in das damals noch ländliche Niendorf, erwarb am Garstedter Weg 101 ein Grundstück und errichtete dort einen Gartenbaubetrieb. Paul Dieroff besuchte u.a. die Volksschule Niendorf am Niendorfer Marktplatz. Die Familie wurde bei der Gestapo denunziert, was schließlich 1943 zur Deportation der Mutter und ihrem 15-jährigen Sohn Paul nach",/Nicht-argumentativer Text
996.0,"Eva Weyl, Zeitzeugin und Überlebende des Konzentrationslagers Westerbork, besucht seit Jahren die Gesamtschule Hünxe, um Schülerinnen und Schülern Geschichte persönlich nahezubringen.

Anlässlich des 25. Jubiläums der Gesamtschule Hünxe, hielt Frau Weyl nach ihrem Vortrag am Vormittag vor rund 250 Schülerinnen und Schülern, abends einen weiteren öffentlichen Vortrag in der Aula der Gesamtschule Hünxe.

Frau Weyl berichtete auf beeindruckende Weise von den Veränderungen ihres Lebens ab 1933 und ihrer Kindheit im Konzentrationslager. 
Sie berichtete von ihrer Mission als Zeitzeugin die Erinnerungen lebendig zu halten, damit sich die Geschichte niemals wiederholt!

Im Anschluss an diesen beeindruckenden Vortrag ergaben sich noch viele spannende Gespräche und Diskussionen.

Herzlichen Dank an Eva Weyl für Ihre Offenheit und ihr Engagement und an die Gesamtschule Hünxe für diese spannende Veranstaltung! 

#meinhuenxe #huenxe #hünxe #bruckhausen #bucholtwelmen #drevenack #gartrop #gartropbühl #krudenburg #evaweyl #gesamtschulehünxe #zeitzeugin #niewiederistjetzt
",/Nicht-argumentativer Text
997.0,"Aus gegebenem Anlass: Karneval ist bunt nicht braun! 

Unsere Solidarität gilt den jüdischen Jecken in Köln und überall in Deutschland. Im Karneval ist kein Platz für Antisemitismus. 

#niewiederistjetzt #kölnerkarneval
",/Nicht-argumentativer Text
998.0,"der AfD  unter dem Motto: ?Nie war Protest gegen Rechts so wichtig wie heute!?statt.
",/Nicht-argumentativer Text
999.0,"#Münster. Redebeiträge von Gebhard Hofner und Isaak Rose von der VVN-BdA Münster auf der Demo gegen Rechtsextremismus und Deportationspläne der #noAfD 

In Münster folgten am 19. Januar 2024 rund 20.000 Menschen dem Aufruf des Bündnisses  Keinen Meter den Nazis  zu einer Protestkundgebung gegen Rechtsextremismus und gegen die Deportationspläne der erstarkenden ultrarechten AfD. Wegen drohender Überfüllung sperrte die Polizei den Domplatz schließlich ab. Wahrscheinlich war es die größte Demo, die Münster bisher erlebt hatte. Es gab mehrere spannende Redebeiträge von Organisationen und Parteien. 
Insgesamt waren an dem Wochenende (19.- 21.01. 24), über eine Million Menschen bundesweit gegen Rechtsextremismus und die AfD auf den Straßen. Alleine in Berlin waren es über 350.000.

Die nächste Protestaktion des Bündnisses findet am 16. Februar 2024 ab 17 Uhr auf dem Prinzipalmarkt gegen den Neujahrsempfang der AfD  unter dem Motto: ?Nie war Protest gegen Rechts so wichtig wie heute!?statt.",/Nicht-argumentativer Text
1000.0,"@wirsindmehrpapenburg macht weiter #gegenrassismus!  Unter dem Motto ""Sing mit gegen Rassismus"" sind alle eingeladen, auf dem Mühlenplatz in Papenburg gemeinsam Lieder gegen Fremdenhass zu singen.

Samstag 16.03.2024
15 Uhr
Mühlenplatz an Meyers Mühle

Chöre oder Musiker, die sich an der Aktion beteiligen möchten, können ihre Anmeldungen gerne an r.nehe@gmx.de richten.

#wirsindmehr #vielfalt #demokratie #offenheit
",/Nicht-argumentativer Text
1001.0,"Der Chefredaktor der wichtigsten jüdischen Zeitung in Deutschland. Seit dem Hamas-Massaker vom 7.?Oktober ist seine Redaktion im Ausnahmezustand.
	
	Ein breites Bündnis aus Politik und Gesellschaft ruft zur Demo auf! #niewiederjetzt #gegenrassismus #gegenrechts #gegenrechtsextremismus #demokratie #frieden #keinmenschistillegal #grünebargteheide #grünestormarn #grünejugend #grüneschleswigholstein #grünepolitik #politikblogger
	
	
	
	
	
	
	
	
	
	
	Frankfurts Kulturverantwortliche rufen zu einer Lichterkette am Mainufer am 10. Dezember auf
",/Nicht-argumentativer Text
1002.0,"aller Art zu verzichten.

Veranstalter*innen: Omas gegen Rechts, Ar-Mut, Yes we care ? Linz, Black Voices, Fridays for Future -Linz, Migrare, Verein Zu-Flucht, Klimavolksbegehren

Unterstützer*innen:
Katholische Aktion Oberösterreich
Welthaus der Diözese Linz
Volkshilfe Oberösterreich
Katholische Frauenbewegung OÖ
Caritas Oberösterreich
Kinderfreunde Oberösterreich
Homosexuelle Initiative Linz
Pensionistenverband Österreichs Landesorganisation OÖ
KUPF OÖ
Klima-Allianz OÖ
Bund sozialdemokratischer Freiheitskämpfer/innen OÖ 
Südwind
Maiz. autonomes Zentrum von & für Migrantinnen
Das Kollektiv. Kritische Bildungs-, Beratungs- und Kulturarbeit von und für Migrant*innen
Bündnis 8. März - Oberösterreichs Frauen* verbünden sich
UND ? Unabhängige Nachhaltigkeits Drehscheibe
OÖ. Netzwerk gegen Rassismus und Rechtsextremismus
Theater Phönix Linz
StoP Linz - Stadtteile ohne Partnergewalt 
Sozialplattform OÖ
Kulturverein Tribüne
Parents For Future OÖ
",/Nicht-argumentativer Text
1003.0,"Nie wieder ist JETZT!
Mahnwache für Demokratie -
30. Januar 2024 17 Uhr Marktplatz Haßfurt
",/Nicht-argumentativer Text
1004.0,"Pressefreiheit | Doppelinterview mit Düzen Tekkal (Menschenrechtsaktivistin) und Philipp Peyman Engel (Jüdi...
",/Nicht-argumentativer Text
1005.0,"	#Münster Aufruf  von Carsten Peters (Pressesprecher des Bündnisses ""Keinen Meter den Nazis"" aus Münster) zur Teilnahme am Protest gegen den Neujahrsempfang der rechtsextremen Münsteraner #NoAfD am 16. Februar 2024 im Historischen Rathaus. Die Protest-Kundgebung startet um 17 Uhr auf dem Prinzipalmarkt. Da die Veranstalter*innen mit sehr vielen Teilnehmer*innen rechnen, wird das Bühnenprogramm vom Prinzipalmarkt auch auf einer Großleinwand auf dem Domplatz zu sehen sein.
Das Bündnis rät zur Anreise mit dem Fahrrad und öffentlichen Verkehrsmitteln.  Anreisenden mit Bus und PKW  wird empfohlen, auf dem Schlossplatz zu parken und von dort zu Fuß zur Demo zu gehen. Weitere Hinweise erfolgen in den nächsten Tagen.
 
Hier der Aufruf des Bündnisses ""Keinen Meter den Nazis"":
https://keinenmeter.noblogs.org/post/2024/02/01/keinen-meter-der-afd-protest-gegen-den-neujahrsempfang-der-afd-am-16-2-in-muenster/

#MS1602 #DeutschlandStehtAuf #LAUTgegenRechts #NieWieder #Niewiederistjetzt #noNazis #noAfD  #AufstehenGegenRechts!  #WirSindDieBrandmauer #niewiederfaschismus
	#Münster. Der tägliche Stolperstein gegen das Vergessen: Emma Humberg
",/Nicht-argumentativer Text
1006.0,MVFP impuls setzt Zeichen für Pressefreiheit und Demokratie. Neues Magazin MVFP impuls mit Fokus auf Pressefreiheit | Paul Ronzheimer (BILD) über Arbeit in Krisengebieten und Bedeutung von,/Nicht-argumentativer Text
1007.0,"	""Ich hätte nie gedacht, dass es so kommen würde, denn so hat es damals auch angefangen?, sagt die Holocaust-Überlebende Margot Friedländer im Gespräch mit den , über die aktuellen antisemitischen Bedrohungen.

Friedländers Familie wurde in Auschwitz ermordet. Sie selbst überlebte das Konzentrationslager Theresienstadt. Nach Ende des Zweiten Weltkriegs zog sie nach New York, seit 2010 lebt sie in ihrer Geburtsstadt Berlin. Als Zeitzeugin klärt die 102-Jährige engagiert über den Völkermord an den Jüdinnen und Juden im Dritten Reich auf.

#Antisemitismus #NieWieder #Niewiederistjetzt #gegendasvergessen #Holocaust #Auschwitz   #WeRemember #HolocaustMemorialDay #NeverAgainIsNow #niewiederfaschismus",/Nicht-argumentativer Text
1008.0,"Am Montag, 13. November, 18 Uhr, laden Hand aufs Herz e.V. und unser Bündnis ?Wir sind mehr!? zur 90. wöchentlichen Mahnwache für Frieden, Demokratie und gesellschaftlichen Zusammenhalt vor das Main-Kinzig-Forum in Gelnhausen ein. Alle Interessierten sind herzlich willkommen.
",/Nicht-argumentativer Text
1009.0,"Jetzt online beitreten: https://link.spd.de/StarkeDemokratieFB:=:https://mitgliedwerden.spd.de/ 

#WirSindMehr #DemokratieSchützen #NoAfD
",/Nicht-argumentativer Text
1010.0,"gedenken wir der Opfer des #Holocaust. In der aktuellen Ausstellung dazu im Mainzer Abgeordnetenhaus hat unser Landesvorsitzender @christianbaldauf.mdl seine Worte des Gedenkens und der Mahnung aufgenommen. Das unmenschliche Grauen darf sich nie wiederholen.#cdu #cdurlp #weremember #niewieder #niewiederistjetzt #rheinlandpfalz #rlp #gedenktag #geschichte #gegenrechtsextremismus
	#Münster. Der tägliche Stolperstein gegen das Vergessen: Elfriede Simons 
Mehr zum Schicksal des Nazi-Opfers hier:
https://muenstertube.wordpress.com/2023/05/02/gedenken-an-die-opfer-des-nationalsozialismus-nationalsozialismus-stolpersteine-gegen-das-vergessen-in-munster-elfriede-simons/

#Stolpersteine #NieWieder #Niewiederistjetzt #gegendasvergessen #Holocaust #Auschwitz   #WeRemember #HolocaustMemorialDay #NeverAgainIsNow #niewiederfaschismus
",/Nicht-argumentativer Text
1011.0,"	Wir stehen Seite an Seite mit unseren jüdischen Mitbürgerinnen und Mitbürgern! #niewiederistjetzt
	NIE WIEDER IST JETZT !! #NiewiederSPD #NiewiederGRÜNE 

Möge die #FDP endgültig in der politischen Versenkung verschwinden. 

KEINE dieser Parteien darf jemals mehr in #Deutschland #Reigerungsverantwortung übernehmen
",/Nicht-argumentativer Text
1012.0,"Danke! ? Das war ein ganz starkes Zeichen, dass Ibbenbüren und die Region für die Demokratie und die Menschenrechte steht! Wir sind BUNT! Wir sind MEHR! Wir sind DEMOKRATIE! 

#niewiederistjetzt #wirsindmehr #ibbenbueren
",/Nicht-argumentativer Text
1013.0,"#GemeinsamGegenRechts #DemokratieVerteidigen #WirSindMehr #NieWiederIstJetzt #deutschlandstehtauf #ZusammenGegenRechts #NieWieder #WeRemember #DemokratieStärken
	
	
	
	Klasse!
Das Frankfurter Theater Die Schmiere hat unsere Bilder als Ausstellung aufgebaut! ??? --- Endspurt zur Landtagswahl läuft! Du hast noch 45 Stunden um Leute in Deinem Umfeld zu überzeugen! Argumentationshilfe auf https://AfDnee.de/faktencheck:=:https://afdnee.de/faktencheck/ 
#landtagswahl #ltw23 #hessenwahl #bayernwahl #hessen #bayern #AfD #noafd #wirsindmehr
Auch Spenden nehmen wir gerne weiter an, wir haben noch viel vor! https://AfDnee.de/spenden:=:https://afdnee.de/spenden/
	
	
	
	
	
	
	
	
	??? Zur 110. wöchentlichen Mahnwache für Demokratie, Frieden und gesellschaftlichen Zusammenhalt in der 110. Woche seit Putins völkerrechtswidrigem Überfall auf die Ukraine laden Hand aufs Herz e.V. und unser Bündnis ?Wir sind mehr!? (Wir-sind-mehr) am Ostermontag, 1. April, 18 Uhr, vor das Main-Kinzig-Forum in Gelnhausen ein. Wir reden dann unter anderem über weitere ",/Nicht-argumentativer Text
1014.0,"Du willst etwas gegen Rechtsextremismus tun und dich demokratisch engagieren? Dann trete jetzt in eine demokratische Partei ein. Wie wäre es mit der Partei, die bereits am längsten gegen Nazis kämpft? Werde jetzt SPD-Mitglied!

Jetzt online beitreten: ",/Nicht-argumentativer Text
1015.0,"	?????????? Gegen rechte Parolen, Hass und Hetze: Jetzt kommt es auf uns alle an, unsere #Demokratie zu stärken! ????

?? Hier sind 7 Tipps, wie Du aktiv werden kannst: https://www.bosch-stiftung.de/de/storys/demokratie-staerken-diese-7-dinge-koennen-sie-jetzt-tun

#DemokratieStärken #NieWiederIstJetzt #WirSindMehr",/Nicht-argumentativer Text
1016.0,"Kirche Teil ihres Lebens ist und immer bleiben wird.?
Der kleine Hund schnieft. Ich auch.
?Den letzten Absatz aus Marias Mail lese ich dir einfach mal vor. Okay??
?In Ordnung.?

Maria schreibt: ?Abschiede gehören zum Leben; wir wissen es längst. Dass ein lebendiger Geist auch nach dem kommenden Sonntag seinen Weg nach Potzbach findet und dass es Menschen dort gibt, die dafür eine Antenne haben oder sie neu entwickeln, das wünsche ich dem Ort meiner Kindheit und Jugend von Herzen. (?) Kirche kann ganz anders sein. Das manchmal sehr intensiv erlebt zu haben und es konkret auch jetzt und hier in menschlicher Nähe zu erfahren, das hält meine Hoffnung am Leben.?

?Wow.?
?Wow.?
Beide sitzen wir da und lassen Marias Worte in uns sacken.

?Das ist so eine schöne Geschichte? meint Phil schließlich. ?Spannend. Irgendwie traurig. Und irgendwie schön.?
?So schön, dass wir sie weitererzählen sollten?? frage ich nach.
?Auf jeden Fall.? bestätigt der Hund. ?Weißt du, was mich besonders beeindruckt??
?Was??

?Dass die Maria mit ihren 81 Jahren so einen unfassbar weiten Horizont hat. Dass sie gleichzeitig traurig und dankbar sein kann. Dass sie ohne Zorn Abschied nehmen kann und den Menschen in Potzbach einen lebendigen Geist und eine feine Antenne für Gott",/Nicht-argumentativer Text
1017.0,"#justiz #rechtsstaat #niewiederistjetzt
	Auf die Straße für Solidarität, Demokratie und Menschenrechte - auf die Straße gegen Rassismus!

Heute gehen in vielen Orten Demokrat*innen auf die Straße, um gegen die rassistischen Vertreibungspläne der #noAfD zu demonstrieren. Unsere Solidarität gilt allen, die heute gemeinsam protestieren. Wir rufen zu einer breiten Beteiligung auf, denn #NieWiederIstJetzt.

Jetzt ist es Zeit gegen die AfD, den Rechtsruck und Rassismus aufzustehen. Unsere Alternative heißt Solidarität.

Halle (Saale) - 20.01.2024: 14:00 Uhr, August-Bebel-Platz
Magdeburg - 20.01.2024: 12:00 Uhr, Hauptbahnhof

Alle Demotermine an diesem Wochenende findet ihr hier ?
https://zusammen-gegen-rechts.org/
	Die wohl bekannteste Widerstandsgruppe gegen das NS-Regime ist die ""Weiße Rose"", zu der auch die Geschwister Sophie und Hans Scholl gehörten. Ab 1942 rief die Gruppe in Flugblättern zum Widerstand auf. 1943 wurden die Mitglieder für ihre Aktionen hingerichtet.
",/Nicht-argumentativer Text
1018.0,"Je mehr Seiten wie unsere, tagtäglich Content, zum Beispiel hier im FB generieren, desto weniger dringt die AFD mit ihren Bots und Trollen durch! Siehe: #ReclaimTikTok 

Also hier unsere große Bitte an euch alle, welche schon eine Einladung von uns bekommen haben, nehmt diese an, unterstützt unsere Seite mit ""Gefällt mir""!

Danke vorab vom Admin Gerd

#SeiEinMensch #niewiederistjetzt #wirsinddiebrandmauer #Zusammenland #VorsichtBildung  #ReclaimTikTok
",/Nicht-argumentativer Text
1019.0,"#wetzlar #lautgegenrechts #niewiederistjetzt #wirsindmehr #noafd #nonazis #Menschenrechte #wz0302Rede von Oberbürgermeister Wagner auf der Großdemonstration ...
",/Nicht-argumentativer Text
1020.0,"	Etwas in #EigenerSache:

Wir sehen, dass ein großer Teil von euch, wie hier zum Beispiel, unseren Content (Beiträge), mit ""Gefällt mir? ; ?Herzchen? und andern Emojis Anerkennung schenken.

Daraufhin schicken wir euch eine Einladung unserer Seite zu folgten bzw. unserer Seite ein Gefällt mir zu geben!

Leider finden unsere Einladungen nicht den erwarteten Erfolg.??

Bedenkt bitte, es geht darum der AFD ihr Lieblingsspielzeug, die ?Sozialen Medien? wegzunehmen!
",/Nicht-argumentativer Text
1021.0,"Wadersloh (mw/bb). In Wadersloh fand am Donnerstagabend eine bewegende Gedenkfeier am Rathaus statt, die an die tragische Geschichte der jüdischen Bürgerinnen
	
	Durch Traktoren blockiert und teilweise mit Flatterband abgesperrt war der Marktplatz in #Lübben heute Mittag. Für 14 Uhr hatte ein Bündnis der Zivilgesellschaft eine Demonstration für ?Demokratie und Vielfalt? angemeldet. Nach Gesprächen zwischen Veranstaltern und Traktorfahrern wurden die Fahrzeuge schließlich am Rand des Platzes vor dem Rathaus abgestellt.

Mehrere Hundert Menschen fanden sich dann zu 14 Uhr zu der eigentlich geplanten Demo ein, nicht wenige zeigten sich irritiert von den Traktoren und den Transparenten, hatten diese doch wenig mit dem eigentlichen Thema der Demo zu tun. Zu sehen waren etwa der Spruch ?Ampel nicht mit uns? und eine umgekehrte Deutschlandfahne, die unter Reichsbürgern als Symbol der Missachtung des deutschen Staates gilt und auch von Rechtsextremisten gern verwendet wird. 

Die Redner der Demo für ?Demokratie und Vielfalt?, darunter Vertreter von Kultur und Sport (in Vertretung), Zivilgesellschaft, Kommunen und Politik, riefen zu einem demokratischen Miteinander",/Nicht-argumentativer Text
1022.0,"	Klare Kante gegen rechten Extremismus - im Parlament und überall.

Das haben wir auch heute im Landtag gezeigt, wo Fraktionsvorsitzende @sabine_baetzing Rechtsextremismus der AfD klar benannte, den Demonstrierenden dankte und Fehler der Politik analysierte.

Mehr dazu hier: https://www.spdfraktion-rlp.de/presse/mitteilungen/baetzing-lichtenthaeler-diese-menschen-sorgen-fuer-hoffnung-und-fuer-helligkeit",/Nicht-argumentativer Text
1023.0,"#Niewiederistjetzt #noNazis #noAfD  #AfDVerbotJETZT! #LAUTgegenRechts
	
	
	
	Briefing 422-UD 2 Gesellschaft, Holocaust-Erinnerungstag, #NieWieder, #NieWiederIstJetzt, #WeRemember Mit diesem zweiten Update setzen wir unsere Berichterstattung zum 79. Jahrestag der Auschwitz-B?
",/Nicht-argumentativer Text
1024.0,"Drei ostdeutsche Länder stehen vor Landtagswahlen. Dieser Kongress der ostdeutschen evangelischen Akademien will:

? Politik, Kirche, Zivilgesellschaft und Sicherheitsorgane miteinander ins Gespräch bringen
? Ideen entwickeln, wie mit rechten Parteien Rechten umzugehen ist
? Lösungsansätze suchen und kraftvolle Handlungsmöglichkeiten finden.

Mit dem Ministerpräsidenten Dr. Reiner Haseloff, Präsidenten des",/Nicht-argumentativer Text
1025.0,"Sarah Lesch - ""Nie wieder"" vom neuen Album ""Gute Nachrichten"" (2024)Music by Sascha Stieler, Sarah LeschLyrics by Sarah LeschPublished by Oh, my music! & Man...
",/Nicht-argumentativer Text
1026.0,"Tyna veröffentlichen mit ?PNK? am 22. März ihr Debütalbum. Ob ?PNK? nun für die Farbe Pink oder die Musikrichtung Punk steht, wissen wir nicht und eigentlich ist das auch total egal. Was wir wissen ist, dass ?PNK? ein bemerkenswert starkes Album ist, was man diese Woche unbedingt auf dem Schirm haben sollte.

Wir durften bereits reinhören und nehmen euch heute mit durchs Album!

Text: @tmjndt 
Fotos: Christoph Eisenmenger

#punk #punkrock #punkrockt #fcknzs #fuckafd #keinbockaufnazis #antifa #wirsindmehr #wirbleibenmehr #nazisraus #keinmenschistillegal #punkrockcommunity #deutschpunk #deutschpunkrock #alternative #tyna #pnk
",/Nicht-argumentativer Text
